category_id,views,comments_disabled,ratings_disabled,channel_text,difference_d,difference_h,published_year,published_month,trending_year,trending_month
27,1888020,"""False""","""False""","How to Make an Elephant Explode with Science – The Size of Life 2 Kurzgesagt – In a Nutshell   size|""elephant""|""mouse""|""exploding""|""animals""|""life""|""wounder""|""kleibers law""|""scaling""|""pregnant""|""children""|""metabolism""|""animation""|""kurzgesagt""|""infographic""|""funny""|""in a nutshell""",6.0,154.0,2017,12,2017,12
24,182129,"""False""","""False""","Westworld - Season  1 Review Jeremy Jahns   Westworld|""western""|""robot""|""artificial intelligence""|""A.I.""|""HBO""|""series""|""movie""|""review""|""Awesometacular""|""jeremy jahns""",3.0,81.0,2018,1,2018,1
24,5057587,"""False""","""False""","A Thirsty Sidewalk Daily Dose Of Internet   best vines 2018|""funny vines""|""funny videos""|""funniest videos 2018""",4.0,101.0,2018,3,2018,3
25,5625319,"""True""","""False""","WATCH: The super blue blood moon makes first appearance since 1866 PBS NewsHour   super moon|""lunar eclipse""",5.0,126.0,2018,1,2018,2
1,7540488,"""False""","""False""","Deadpool, Meet Cable 20th Century Fox   Trailer|""Deadpool""|""20th Century Fox (Production Company)""|""Deadpool Movie""|""Ryan Reynolds (Celebrity)""|""Ed Skrein (Musical Artist)""|""T. J. Miller (TV Writer)""|""Gina Carano (Martial Artist)""|""Red band""|""Red band deadpool""|""Marvel""|""Marvel Comics""|""Comic Book (Comic Book Genre)""|""Dead pool""|""Deadpool green band""|""Deadpool red band""|""Action""|""Comedy""|""Action Comedy""|""X-Men (Award-Winning Work)""|""deadpool movie""|""deadpool sequel""|""deadpool 2""|""2nd deadpool movie""",0.0,9.0,2018,2,2018,2
26,305940,"""False""","""False""","NEW Tarte Shape Tape Foundation Review & Demo: Is it Inclusive? Makeupshayla   tarte cosmetics|""tarte shape tape""|""shape tape foundation""|""tarte""|""review""|""matte""|""foundation review""|""shayla""|""makeupshayla""|""inclusive""|""makeup for woc""|""skin tone""|""first impression""|""tutorial""|""first impressions""|""makeup tutorial""|""foundation""|""new makeup""|""tarte shape tape foundation""|""shape tape""|""full coverage foundation""|""woc""|""poc""|""sephora""|""full coverage""|""makeup""|""transformation""|""worst""|""shape tape concealer""|""cosmetics""|""before and after""|""demo""|""power of makeup""|""huda beauty""|""fenty""|""fenty beauty""|""wear test""",3.0,76.0,2018,1,2018,1
24,208300,"""False""","""False""","Full Actresses Roundtable: Saoirse Ronan, Jennifer Lawrence, Mary J Blige | Close Up With THR The Hollywood Reporter   thr|""the hollywood reporter""|""hollywood reporter""|""entertainment""|""hollywood""|""close up""|""interview""|""jessica chastain""|""molly's game""|""saoirse ronan""|""lady bird""|""mary j. blige""|""mudbound""|""jennifer lawrence""|""mother!""|""allison janney""|""i tonya""|""emma stone""|""battle of the sexes""|""actresses""|""actresses roundtable""|""roundtable""|""thr roundtable""|""close up with thr""|""celebrity""|""thr roundtables""|""film""|""movie""|""oscar""|""2018 roundtables""|""oscars""|""actress""|""the hollywood reporter roundtable""|""2018""|""celebrities""|""women""",4.0,101.0,2018,2,2018,2
23,299152,"""False""","""False""","GETTING BULLIED: ADVICE Colleen Ballinger   colleen ballinger|""colleen""|""ballinger""|""psychosoprano""|""miranda sings""|""no lipstick""|""vlog""|""vlogging""|""singing""|""without lipstick""|""comedy""|""how to""|""tutorial""|""silly""|""funny""",5.0,142.0,2018,4,2018,5
26,148590,"""False""","""False""","3 Ingredient Sea Salted Chocolate Pretzel Bark | Episode 1211 Laura in the Kitchen   chef vitale|""chef laura vitale""|""laura vitale""|""chef laura""|""seasalt""|""sea salt""|""pretzel""|""bark""|""chocolate""|""chocolate bark""|""dessert""|""kitchen""|""cook""|""cooking""|""homemade""|""how to cook""|""how to make""|""how to bake""|""homemade salted""|""homemade bark""|""homemade salted bark""|""chocolate bark dessert""|""holiday dessert""",5.0,126.0,2017,11,2017,12
1,2154017,"""False""","""False""","Film Theory: We Found Neverland! (Disney Peter Pan) The Film Theorists   disney|""disney movies""|""peter pan movie""|""disney peter pan""|""peter pan""|""peter pan full movie""|""peter pan disney""|""disney channel""|""tinkerbell""|""peter pan songs""|""peter pan 2003""|""disney tinkerbell""|""peter pan 2""|""disney theories""|""disney theory""|""disney theory 2018""|""finding neverland""|""disney world""|""peter pan theory""|""disney pirates""|""disney theory peter pan""|""captain hook""|""classic disney""|""classic disney movies""|""off to neverland""|""never land""|""neverland""|""disney neverland""|""disney never land""",2.0,53.0,2018,5,2018,5
26,324016,"""False""","""False""","How to Make a Ping Pong Table // Collab with Evan & Katelyn I Like To Make Stuff   ping pong|""ping pong table""|""table tennis""|""evan and katelyn""|""evan & katelyn""|""evanandkatelyn""|""collaboration""|""collab""|""how to""|""how-to""|""led""|""arduino""|""custom ping pong""|""woodworking""|""wood""|""workshop""",11.0,272.0,2018,4,2018,4
24,276578,"""False""","""False""","Sneaking in EVERYWHERE for FREE (Yellow Vest Experiment) Yes Theory   sneaking into|""sneaking in""|""universal studios""|""universal""|""disneyland""|""los angeles zoo""|""zoo""|""amusement park""|""sneaking into amusement park""|""hi vis jacket""|""yes theory""|""exclusive hollywood pool party""|""sneak into""|""nightscape""|""sneaking into movie theatre""|""thor ragnarok""|""prank""|""vlog""|""logan paul""|""universal amusement park""|""happy potter roller coaster""|""sneaking into a museum""|""sneaking into restaurant""|""life hacks for free""|""sneaking in for free""|""social engineering""|""clever prank""|""funny prank""",2.0,50.0,2017,11,2017,11
26,310797,"""False""","""False""","THE ‘BUY NOTHING’ EVERYDAY MAKEUP TUTORIAL #buynothing Lisa Eldridge   Lisa Eldridge|""Lisa Elridge""|""Lisa Eldrige""|""Makeup""|""Make-up""|""Make up""|""Tutorial""|""How To""|""Look""|""Professional""|""Pro""|""Makeup artist""|""Makeup course""|""Beauty""|""cosmetics""|""best""|""top""|""makeupbylisaeldridge""|""lisa eldridge foundation""|""Rihanna""|""Kylie Cosmetics""|""Kim Kardashian""|""Fenty Beauty""|""Chrissy Teigen""|""Gigi Hadid""|""Kendal Jenner""|""Kardashian""|""Meghan Markle""|""Khloe Kardashian""|""Jeffree Star""|""buy nothing""|""kim k baby""",4.0,102.0,2018,1,2018,1
26,984821,"""False""","""False""","I'm Pregnant! | 12 Week Pregnancy Update Anna Saccone   Pregnancy Announcement|""Pregnant Again""|""Fourth Pregnancy""|""Fourth Baby""|""Baby Number 4""|""Anna Saccone""|""Anna Saccone Joly""|""SacconeJolys""|""Baby Saccone Joly""|""12 Weeks Pregnant""|""First Trimester""|""12 Week Baby Update""|""SacconeJoly Pregnancy""",4.0,103.0,2018,2,2018,2
24,736193,"""False""","""False""","Kevin Hart Wildn At Super Bowl After Eagles Win ALL URBAN CENTRAL   Kevin Hart Wildn At Super Bowl After Eagles Win|""kevin hart philadelphia eagles""|""super bowl""|""kevin hart super bowl""",7.0,188.0,2018,2,2018,2
1,4976492,"""False""","""False""","Destination Wedding Trailer #1 (2018) | Movieclips Trailers Movieclips Trailers   Destination Wedding|""Destination Wedding Trailer""|""Destination Wedding Movie Trailer""|""Destination Wedding Trailer 2018""|""Destination Wedding Official Trailer""|""Trailer""|""Trailers""|""Movie Trailer""|""2018 Trailers""|""Destination Wedding 2018""|""Movieclips Trailers""|""Movieclips""|""Fandango""|""Keanu Reeves""|""Winona Ryder""|""movieclips""|""fandango""|""movieclips trailers""|""Victor Levin""|""comedy""|""drama""|""romance""",23.0,555.0,2018,5,2018,6
15,1625030,"""False""","""False""","The Cat Who Caught the Laser AaronsAnimals   aarons animals|""aarons""|""animals""|""cat""|""cats""|""kitten""|""kittens""|""prince michael""|""prince""|""michael""|""laser""|""olympics""|""red""|""dream""",23.0,562.0,2018,5,2018,6
24,740933,"""False""","""False""","Making The Grand Tour: James's Candidate for the Driver The Grand Tour   the grand tour|""jeremy clarkson""|""james may""|""richard hammond""|""clarkson""|""hammond""|""may""|""prime""|""video""|""amazon""|""bts""|""behind the scenes""|""amking""|""behind""|""making""|""driver""|""wanted""|""audition""|""getaway""|""get""|""thief""|""james's""|""car""|""driving""|""stole""",1.0,32.0,2017,11,2017,11
24,261802,"""False""","""False""","This Season On The Bachelorette Bachelor Nation on ABC   the bachelor|""the bachelorette""|""bachelor nation""|""abc""|""abc television""|""reality tv""|""chris harrison""|""bachelor in paradise""|""the bachelor winter games""|""becca kufrin""|""bachelorette 2018""|""season 14""|""Supertease""",4.0,115.0,2018,5,2018,6
10,3538456,"""False""","""False""","Billie Eilish - lovely (with Khalid) BillieEilishVEVO   Billie|""Eilish""|""Khalid""|""lovely""|""Darkroom""|""Alternative""",11.0,271.0,2018,4,2018,5
10,32657064,"""False""","""False""","Liam Payne & J Balvin - Familiar (Official Video) LiamPayneVEVO   Liam|""Payne""|""Familiar""|""Capitol""|""Pop""",20.0,492.0,2018,5,2018,5
10,474144,"""False""","""False""","[BEHIND THE SCENES] Havana – Pentatonix PTXofficial   Pentatonix|""Penatonix""|""PTX""|""PTXofficial""|""Mitch Grassi""|""Kirstie Maldonado""|""Scott Hoying""|""Avi Kaplan""|""Kevin""|""Olusola""|""K-O.""|""Cello""|""Cellobox""|""Beatbox""|""A Cappella""|""Harmony""|""Acapella""|""Acappela""|""Choir""|""Singing Competition""|""The Sing-Off""|""Sing-Off""|""Reality TV""|""Sing""|""Singing""|""Chorus""|""Sara Bareilles""|""Shawn Stockman""|""Ben Folds""|""Ben Folds 5""|""American Idol""|""X-Factor""|""The Voice""|""Voice""|""Pitch Perfect""",4.0,105.0,2018,5,2018,5
17,1303180,"""False""","""False""","NOTHING BEATS A LONDONER Nike   Nike|""Just Do It""|""london""|""ldnr""|""nothing beats a londoner""|""sport""|""football""|""running""|""basketball""|""swimming""|""training""|""boxing""|""dance""|""skateboarding""|""tennis""|""skepta""|""giggs""|""jhus""|""kane""|""hazard""|""mo farah""|""rio ferdinand""|""steph houghton""|""jorja smith""",1.0,34.0,2018,2,2018,2
26,732311,"""False""","""False""","February Favourites 2018 | Zoella Zoella   zoe sugg|""zoe""|""sugg""|""zoella""|""beauty""|""cosmetics""|""fashion""|""lifestyle""|""haul""|""collaboration""|""friends""|""british""|""life""|""chatty""|""favourites""|""faves""|""february""|""2018""",2.0,55.0,2018,3,2018,3
28,42799458,"""False""","""False""","Do You Hear Yanny or Laurel? (SOLVED with SCIENCE) AsapSCIENCE   AsapSCIENCE|""audio illusion""|""yanny""|""laurel""|""solved""|""what do you hear""|""explain yanny or laurel""|""science of yanny or laurel""|""the science of yanny vs. laurel""|""cloe feldman""|""jacksfilms""|""SOLVED: Yanny or Laurel""|""the science of audio illusions""|""frequency""|""pitch""|""audio tricks""|""yanny or laurel""|""casey neistat tech review""|""yaurel""|""which do you hear""|""the science of yanny""|""the science of laurel""|""the dress""|""what colour is this dress""|""Do you hear yanny or laurel""|""don't flinch""|""why i'm so scared""",15.0,365.0,2018,5,2018,6
26,374204,"""False""","""False""","Full Face Using Only Foundation! TINA TRIES IT Tina Yong   Tina Tries It|""tina yong""|""tina young""|""petite cosmetics""|""full face using""|""full face of makeup""|""full face using only foundations""|""makeup challenge""|""NARS Natural Radiant Longwear Foundation""|""Nars foundation""|""Fenty beauty""|""lancome""|""pinterest 100 2018 trends""|""foundation tutorial""|""NARS""|""youtube challenge""",5.0,128.0,2018,1,2018,1
24,4508881,"""True""","""False""","Donchez bags a GOLDEN BUZZER with his Wiggle and Wine! | Auditions | BGT 2018 Britain's Got Talent   britain's got talent|""britains got talent""|""britain's""|""got""|""talent""|""britains""|""bgt""|""ant and dec""|""ant""|""dec""|""simon cowell""|""david walliams""|""alesha dixon""|""amanda holden""|""2018""|""Donchez""|""Golden Buzzer""|""wiggle wine""|""wiggle""|""wine""",2.0,52.0,2018,5,2018,5
17,574513,"""False""","""False""","Floyd Mayweather Grades His MMA Skills, 'I'm Serious About This' | TMZ Sports TMZSports   TMZ|""TMZ Sports""|""TMZ Sports Channel""|""Celebrity""|""Sports""|""Athletes""|""TMZ News""|""Famous""|""Hall of Fame""|""Sports News""|""floyd mayweather jr.""|""floyd mayweather""|""floyd mayweather jr""|""floyd mayweather boxing""|""floyd mayweather news""|""floyd mayweather fight""|""floyd mayweather mma""|""floyd mayweather money""|""the money team""|""tmt""|""boxing""|""sports""|""mma""|""ufc""|""floyd mayweather ufc""|""tmz""|""tmz 2018""|""tmz sports""|""raw video""",6.0,154.0,2018,3,2018,3
24,5449934,"""False""","""False""","SCUBA DIVING IN POND FOR TREASURE!! (I FOUND IT!) Carter Sharer   #treasure|""scuba diving for treasure""|""finding buried treasure""|""treasure in pond""|""sharer treasure hunt""|""buried treasure""|""finding treasure""|""scuba diving""|""underwater treasure""|""treasure chest""|""we found a treasure""|""scuba diving in pond""|""scuba""|""treasure hunting""|""stephen""|""exploring""|""carter sharer""|""stephen sharer""|""sharer fam""|""sharer bros""|""hunting""|""treasure in lake""|""treasure""|""share the love""|""carter""|""real treasure hunt""",14.0,344.0,2018,4,2018,4
22,1005203,"""False""","""False""","PREGNANCY ANNOUNCEMENT After Two Miscarriages | Our Baby Has A Heart Beat! 👶🏼 Ellie and Jared   ellie and jared|""ellie mecham""|""jared mecham""|""jared and ellie""|""ellie""|""jared""|""mecham""|""pregnancy""|""pregnant""|""pcos""|""infertility""|""fertility""|""miscarriage""|""pregnancy announcement""|""pregnancy announcements""|""ellie and jared pregnant""|""ellie and jared pregnancy announcement""",3.0,78.0,2017,11,2017,12
10,865066,"""False""","""False""","Khalid - Fast Car (Tracy Chapman cover) in the Live Lounge BBCRadio1VEVO   Khalid|""Tracy Chapman""|""Fast Car""|""BBC""|""Radio 1""|""Live Lounge""",4.0,106.0,2018,3,2018,3
24,5275682,"""False""","""False""","PANCAKE ART CHALLENGE 4!!! Learn How To Make Mario Odyssey Star Wars Jedi Nintendo Food DIY Pancake Collins Key   pancake art challenge|""pancake""|""art""|""challenge""|""pancake art""|""pancake challenge""|""learn""|""how to""|""how""|""to""|""make""|""diy""|""last jedi""|""pancakes""|""challenges""|""collins key""|""collins""|""key""|""tutorial""|""cooking""|""fun""|""funny""|""family friendly""|""rare""|""kids""|""twin""|""brother""|""sister""|""sis""|""bro""|""brothers""|""edible""|""giant""|""star wars""|""the last jedi""|""switch""|""video game""|""jedi""|""mario""|""odyssey""|""mario odyssey""|""nintendo""|""food""|""nintendo switch""|""eating""",1.0,28.0,2017,12,2017,12
26,735862,"""False""","""False""","MY INSTAGRAM FOLLOWERS PICK MY FULL FACE OF MAKEUP! Sylvia Gani   i let my subscribers pick my makeup|""subscribers pick my makeup""|""makeup""|""makeup challenge""|""instagram picks my makeup""|""my instagram followers pick my makeup""|""instagram makeup""|""instagram""|""full face using""|""full face""|""full face makeup""|""sylvia gani""|""full face testing""|""testing""|""tested""|""instagram makeup hacks""|""instagram makeup trends""|""sylvia gani makeup tutorial""|""james charles""|""safiya nygaard""|""beauty tips""",3.0,95.0,2018,4,2018,5
25,195112,"""False""","""False""","Apple Sued Over Slowing Down iPhones CBS New York   CBS2 News At 11|""Apple""|""iPhone""|""Apple batteries""|""iPhone batteries""|""technology""|""Alice Gainer""",3.0,91.0,2017,12,2017,12
17,330565,"""False""","""False""","Patrick Beverley calls in to tell Will he knows nothing about basketball | The Will Cain Show | ESPN ESPN   espn|""espn live""|""patrick""|""beverly""|""beverley""|""calls""|""in""|""to""|""tell""|""will""|""he""|""knows""|""nothing""|""about""|""basketball""|""nba""|""the will cain show""|""will cain""|""will cain show""|""patrick beverly""|""patrick beverley""|""funny sports video""|""sports fight""|""nba fights""",3.0,73.0,2018,2,2018,2
17,1056136,"""False""","""False""","Eagles vs. Cowboys | NFL Week 11 Game Highlights NFL   sp:dt=2017-11-19T20:30:00-05:00|""sp:vl=en-US""|""sp:st=football""|""sp:li=nfl""|""sp:ti:home=Dal""|""sp:ti:away=Phi""|""sp:ty=high""|""NFL""|""Football""|""offense""|""defense""|""afc""|""nfc""|""American Football""|""highlight""|""highlights""|""game""|""games""|""sport""|""sports""|""action""|""play""|""plays""|""season""|""2017""|""rookie""|""recap""|""run""|""sprint""|""catch""|""huge""|""amazing""|""touchdown""|""td""|""week 11""|""wk 11""|""philly""|""philadelphia""|""eagles""|""dallas""|""cowboys""|""wentz""|""dak prescott""|""dez""|""beasley""|""td pass""|""td run""|""ajayi""|""blount""|""post game highlights""",0.0,19.0,2017,11,2017,11
24,1015983,"""False""","""False""","Dylan Minnette on 13 Reasons Why, High School & Looking Like Jimmy Kimmel Jimmy Kimmel Live   jimmy|""kimmel""|""live""|""late""|""night""|""talk""|""show""|""funny""|""comedic""|""comedy""|""clip""|""comedian""|""dylan""|""minette""|""13""|""reasons""|""why""|""indiana""|""high""|""school""|""netflix""|""doppelganger""|""actor""|""strip""|""mall""|""high school""|""strip mall""|""13 reasons why""|""dylan minette""",1.0,38.0,2018,5,2018,5
1,1861361,"""False""","""False""","Honest Trailers - The Emoji Movie Screen Junkies   screenjunkies|""screen junkies""|""honest trailers""|""honest trailer""|""the emoji movie""|""emoji movie""|""the emoji movie review""|""the emoji movie plot""|""emoji movie review""|""the emoji movie honest trailer""|""inside out""|""wreck-it ralph""|""inside out 2""|""the emoji movie sequel""|""the lego movie""",2.0,53.0,2017,11,2017,11
26,269447,"""False""","""False""","Brad and Sean Evans Make Cast-Iron Pizza | It's Alive | Bon Appétit Bon Appétit   hot sauce|""hot ones""|""first we feast""|""pizza""|""cast-iron""|""what is""|""brad""|""brad leone""|""it's alive""|""alive""|""fermented""|""live food""|""test kitchen""|""how to make""|""fermentation""|""probiotics""|""make""|""sean evans""|""sean in the wild""|""pizza recipe""|""cast iron pizza""|""how to make pizza""|""best pizza recipe""|""sean in the wild pizza""|""first we feast brad""|""sean in the wild brad""|""cast iron skillet pizza""|""hot sauce challenge""|""cast iron""|""first we feast hot ones""|""food""|""bon appetit""|""bon appétit""",1.0,31.0,2017,11,2017,11
24,58764,"""False""","""False""","Quentin Tarantino Developing New Star Trek Movie - Movie Talk ColliderVideos   tobeornottobethatisthequestion|""quentin tarantino""|""movie talk""|""star trek""|""bryan singer""|""bohemian rhapsody""|""rian johnson""|""star wars""|""zachary levi""|""shazam""|""james franco""|""a boy named shel""|""mark ellis""|""ashley mova""|""jon schnepp""",3.0,77.0,2017,12,2017,12
26,2171777,"""False""","""False""","I Tried To Make This Chocolate Crepe Cake Tasty   buzzfeed|""tasty""|""eating your feed""|""crepe""|""crepe cake""|""chocolate""|""whipped cream""|""food try""|""foodie""|""BuzzFeed Tasty""|""dessert""|""baking""|""food""|""chocolate crepe cake""|""cake""",3.0,80.0,2018,5,2018,5
24,2227658,"""False""","""False""","We built the Infinity Gauntlet with 25,000 magnets! Vat19   vat19|""vat19 nanodots""|""vat19 infinity gauntlet""|""vat19 magnets""|""nanodots""|""nanodots magnets""|""nanodots infinity gauntlet""|""infinity gauntlet""|""avengers infinity gauntlet""|""nanodots structure""|""nanodots build""|""nanodots time lapse""|""magnet spheres""|""magnetic spheres""|""building magnets""|""fidget magnets""|""buckyballs""|""marvel infinity gauntlet""|""infinity gauntlet stones""|""infinity stones""|""avengers""|""avengers infinity war""|""avengers infinity war infinity gauntlet""|""infinity gauntlet replica""",2.0,60.0,2018,5,2018,5
10,2781842,"""False""","""False""","Troye Sivan - Bloom (Lyric Video) TroyeSivanVEVO   Troye|""Sivan""|""Bloom""|""EMI""|""Recorded""|""Music""|""Australia""|""Pty""|""Ltd""|""Pop""|""troy""|""sivann""|""sivam""|""bloom just for you""|""blom""|""blomm""|""blooom""|""my my my""|""the good side""|""youth""|""wild""|""blue neighbourhood""|""blue neighborhood""|""flowers""",2.0,67.0,2018,5,2018,5
17,513969,"""False""","""False""","Scuba Diving and Fishing Underwater in a Crystal Clear Pond! (Caught a Fish 26ft Deep) DALLMYD   river treasure|""fishing videos""|""new fishing""|""scuba diving""|""fishing underwater challenge""|""river treasure finds""|""dallmyd""|""catching fish""|""nbelievable fishing""|""fish pond""|""funny fishing videos""|""New Fishing""",1.0,28.0,2018,5,2018,5
10,245332,"""False""","""False""","The Floppotron: Toto - Africa Paweł Zadrożniak   toto|""80s""|""rock classics""|""floppy music""|""arduino""|""avr""|""programming""|""hold the line""",2.0,52.0,2018,1,2018,1
24,6794330,"""False""","""False""","Rita Ora - Girls ft. Cardi B, Bebe Rexha & Charli XCX (Official Lyric Video) Rita Ora   Rita Ora|""Rita""|""Ora""|""Your Song""|""Anywhere""|""Official Video""|""Rita Ora Girls""|""Girls""",6.0,158.0,2018,5,2018,5
26,334691,"""False""","""False""","Full Face Testing 5 STAR 100+ REVIEWED Makeup from AMAZON || Full Day Wear Test RachhLoves   youtube|""vlogger""|""blogger""|""beauty""|""makeup""|""full""|""face""|""review""|""rachhloves""|""tutorial""|""best""|""first""|""impression""|""haul""|""hits""|""misses""|""expert""|""rachloves""|""recommendations""|""amazon""|""testing""|""full face""|""wear test""|""5 star rated""|""testing 5 star rated""|""amazon makeup tested""|""testing amazon makeup""|""testing 100+ reviewed makeup""|""first impression""|""beauty expert""|""worth the hype""|""budget""",10.0,246.0,2018,3,2018,3
15,2060541,"""False""","""False""","BITTEN by a GIANT DESERT CENTIPEDE! Brave Wilderness   adventure|""adventurous""|""animals""|""brave""|""brave wilderness""|""breaking""|""breaking trail""|""coyote""|""coyote peterson""|""coyotes backyard""|""peterson""|""trail""|""wild""|""wildlife""|""centipede""|""creepy""|""creepy crawly""|""venomous""|""poisonous""|""venom""|""bite""|""millipede vs centipede""|""bug""|""giant""|""insect""|""dangerous""|""bugs""|""worst bite""|""most painful bite""|""worst bite ever""|""coyotes worst bite""|""bitten by a centipede""|""desert centipede bite""|""giant desert centipede""|""bites""|""bitten by a giant desert centipede""|""desert centipede""|""centipede bite""",0.0,11.0,2017,12,2017,12
10,1648244,"""False""","""False""","Charlie Puth - Done For Me (Jazz Version) Charlie Puth   Charlie|""Puth""|""charlie puth""|""Charlie Puth - Done For Me (feat. Kehlani) [Official Audio]""|""Charlie Puth - Done For Me (feat. Kehlani)""|""Done For Me (feat. Kehlani)""|""charlie puth kehlani""|""charlie puth done for me""|""charlie puth kehlani done for me""|""charlile puth kehlani song""|""done for me official""|""charlie kehlani""|""puth kehlani""|""voicenotes""|""Charlie Puth - Done For Me (Jazz Version)""|""done for me jazz""|""done for me jazz version""|""charlie puth jazz""|""done for me piano""|""charlie jazz""|""jazz""",3.0,79.0,2018,5,2018,5
1,4238781,"""False""","""False""","SERENITY Official Trailer (2018) Matthew McConaughey, Anne Hathaway Movie HD ONE Media   Cinema|""Trailer""|""Official""|""Movie""|""Film""|""Serenity""|""Matthew McConaughey""|""Anne Hathaway""|""Aviron""",3.0,82.0,2018,6,2018,6
26,182311,"""False""","""False""","TITANIC TRANSFORMATION! THE ROSE LOOK FEAT. GUEST MAKEUP ARTIST TINA EARNSHAW Lisa Eldridge   Lisa Eldridge|""Lisa Elridge""|""Lisa Eldrige""|""Makeup""|""Make-up""|""Make up""|""Tutorial""|""How To""|""Look""|""Professional""|""Pro""|""Makeup artist""|""Makeup course""|""Beauty""|""cosmetics""|""best""|""top""|""makeupbylisaeldridge""|""lisa eldridge foundation""|""Rihanna""|""Kylie Cosmetics""|""Kim Kardashian""|""Fenty Beauty""|""Chrissy Teigen""|""Gigi Hadid""|""Kendal Jenner""|""Kardashian""|""Titanic""|""Rose""|""Kate Winslet""|""Kate and Leo""|""Meghan Markle""|""Khloe Kardashian""|""Tina Earnshaw""|""Movie""|""Mamma Mia 2""|""Mamma Mia""|""Titanic Movie""|""Leo Decaprio""",1.0,30.0,2017,12,2017,12
10,17724491,"""False""","""False""","Enrique Iglesias - MOVE TO MIAMI (Official Video) ft. Pitbull EnriqueIglesiasVEVO   Enrique Iglesias feat. Pitbull|""MOVE TO MIAMI""|""Pop""|""RCA Records/Sony Music International/Sony Music Latin""",17.0,424.0,2018,5,2018,5
10,8004522,"""False""","""False""","Jay Rock, Kendrick Lamar, Future, James Blake - King's Dead JayRockVEVO   Kendrick Lamar|""hip-hop""|""R&B""|""Black Panther""|""TDE""|""Top Dawg Entertainment""|""Jay Rock""|""Future""|""James Blake""|""Jay""|""Rock""|""Kendrick""|""Lamar""|""James""|""Blake""|""King's""|""Dead""|""Top""|""Dawg""|""Ent./Aftermath/Interscope""|""Records""|""Hip""|""Hop""",4.0,99.0,2018,2,2018,2
22,1387393,"""False""","""False""",Some thoughts on the shooting at Youtube CaseyNeistat   [none],1.0,29.0,2018,4,2018,4
10,5574940,"""False""","""False""","Ed Sheeran - Supermarket Flowers [Live from the BRITs 2018] Ed Sheeran   edsheeran|""ed sheeran""|""acoustic""|""live""|""cover""|""official""|""remix""|""official video""|""lyrics""|""session""|""supermarket""|""flowers""|""the""|""brit's""|""brits""|""brit""|""awards""|""british""|""male""|""artist""|""2018""",7.0,175.0,2018,2,2018,3
24,187059,"""False""","""False""","*SPOILER* 5th Eliminated Queen RuPaul's All Stars 3: Behind the Scenes WOWPresents   world of wonder|""world of wonder productions""|""wow report""|""rupaul""|""Drag Race""|""All Stars 3""|""Aja""|""untucked""|""drag queen""|""eliminated""|""vh1""|""all stars""",1.0,35.0,2018,2,2018,2
26,427719,"""False""","""False""","A BANANA PHONE?! - What the Fruit? JerryRigEverything   Banana Phone|""Apple""|""Iphone""|""Bluetooth""|""Plantins""|""Save the gorillas""|""banana""|""platinos""|""smartphone""|""blutooth""|""accessory""|""tech""|""technology""|""review""|""hands on""|""April Fools""|""April Fool""|""April 1st""|""funny""|""JerryRigEverything""",1.0,33.0,2018,4,2018,4
25,675345,"""False""","""False""","Fergie says her version of the national anthem 'didn't strike intended tone' ABC News   fergie|""2018 nba all star game""|""national anthem""|""sing""|""tone""|""version""|""grammy winner""|""abc""|""abc news""|""world news""",5.0,141.0,2018,2,2018,2
23,3410149,"""False""","""False""","10 of the Most GIANT Products that Actually Work! Matthias   huge|""giant""|""toy""|""in real life""|""oversized products""|""giant products""|""props""|""world record""|""strange""|""family friendly""|""jumbo""|""shopping haul""|""2018""|""products that actually work""|""Hi 5 Studios""|""Hi5""|""Matthias""|""Matthiasiam""|""Mathias""|""unboxing""|""comedy""|""unbox""|""reacting to""|""top 5""|""Hi5 Studios""|""top 10""|""review""|""gift ideas""|""inventions""|""test""|""dope or nope""|""knock off""|""oversized""|""bacon""|""food""|""painting""|""painting challenge""|""giant snickers""|""candy""|""tasty""|""best""|""insane""|""strange products""|""large""|""what to buy""|""#M832""",8.0,199.0,2018,5,2018,6
23,1365087,"""False""","""False""",Cards Against Humanity Saves America Cards Against Humanity   [none],7.0,175.0,2017,11,2017,11
24,750339,"""False""","""False""","I'm Not A Child, I'm 20 | Living Differently BBC Three   hallermann streiff syndrome|""living differently""|""disorder""|""child""|""adult""|""rare""|""condition""|""genetic""|""disease""|""alopecia""|""dwarfism""|""documentary""|""bbc3""|""bbc 3""|""bbc three""|""unusual""|""born""|""different""|""girl""",5.0,131.0,2017,12,2017,12
10,5461925,"""False""","""False""","周杰倫 Jay Chou【不愛我就拉倒 If You Don't Love Me, It's Fine】Official MV 杰威爾音樂 JVR Music   周杰倫|""Jay""|""Chou""|""周董""|""周杰伦""|""周傑倫""|""杰威尔""|""周周""|""袁詠琳""|""cindy""|""yen""|""官方""|""高清""|""不愛我就拉倒""|""繁體""|""浩克""|""彈頭""",2.0,56.0,2018,5,2018,5
